datetime,temp_C,humidity_pct,wind_ms,irr,precip_mm,datetype,holiday,temp_sens_pct_perC
2021-11-28 8:00,0.96346,74.361,1.48163,0.05798878,0,3,0,-1.156671886
2021-11-28 9:00,3.51732,65.1009,1.1462,0.64430991,0,3,0,-1.339727803
2021-11-28 10:00,6.06627,52.9475,1.30476,1.254727456,0,3,0,-1.546471911
2021-11-28 11:00,8.61638,44.2818,1.23256,1.664477484,0,3,0,-1.838029394
2021-11-28 12:00,10.37147,39.8216,1.36367,1.92411846,0,3,0,-1.873281547
2021-11-28 13:00,12.30402,37.5865,1.94568,1.970966089,0,3,0,-1.877951615
2021-11-28 14:00,12.97208,33.1939,1.99018,1.755189311,0,3,0,-1.674322454
2021-11-28 15:00,12.92443,33.0648,1.31411,1.351751794,0,3,0,-1.49618259
2021-11-28 16:00,12.18282,33.1001,1.58675,0.789747532,0,3,0,-1.345387346
2021-11-28 17:00,10.83138,36.6827,1.69815,0.255406776,0,3,0,-1.15068518
2021-11-28 18:00,9.40587,42.9372,1.29787,0.007787507,0,3,0,-1.02529206
2021-11-28 19:00,8.05296,48.6209,0.81208,0,0,3,0,-0.969190069
2021-11-28 20:00,7.38965,52.1079,1.28988,0,0,3,0,-0.94888829
2021-11-28 21:00,6.7159,54.5858,0.88948,0,0,3,0,-0.896979425
2021-11-28 22:00,6.44613,56.0536,0.68142,0,0,3,0,-0.903494426
2021-11-28 23:00,5.9572,56.8131,1.10495,0,0,3,0,-1.049182727
2021-11-29 0:00,5.51435,58.3592,0.89392,0,0,0,0,-1.084517791
2021-11-29 1:00,4.95629,60.9125,1.16873,0,0,0,0,-1.067020035
2021-11-29 2:00,4.62809,62.2716,1.12767,0,0,0,0,-1.04463332
2021-11-29 3:00,4.44842,64.1062,1.63032,0,0,0,0,-1.052321759
2021-11-29 4:00,3.85691,66.9323,1.27178,0,0,0,0,-1.028031769
2021-11-29 5:00,3.29494,69.504,1.25743,0,0,0,0,-0.978914719
2021-11-29 6:00,3.44632,70.0342,1.58699,0,0,0,0,-0.969051307
2021-11-29 7:00,3.59742,70.3429,1.84702,0,0,0,0,-1.064550574
2021-11-29 8:00,4.24822,68.0497,1.5736,0.052762672,0,0,0,-1.204481455
2021-11-29 9:00,5.67571,63.1518,1.38652,0.5039807,0,0,0,-1.405103342
2021-11-29 10:00,7.70871,54.3948,1.28671,1.056137659,0,0,0,-1.604689141
2021-11-29 11:00,9.58613,48.8538,2.45165,1.365285663,0,0,0,-1.894845647
2021-11-29 12:00,11.13622,49.2915,2.1919,1.680419857,0,0,0,-1.902995331
2021-11-29 13:00,12.23301,45.4791,2.38054,1.815667837,0,0,0,-1.906842063
2021-11-29 14:00,13.52779,41.7429,2.00262,1.636190993,0,0,0,-1.690456083
2021-11-29 15:00,13.84416,46.6274,2.21379,1.319901177,0,0,0,-1.516216448
2021-11-29 16:00,13.64313,47.547,1.93272,0.783043331,0,0,0,-1.375879429
2021-11-29 17:00,12.29366,52.7828,1.85448,0.236679527,0,0,0,-1.194149688
2021-11-29 18:00,11.41349,56.2265,1.19942,0.005752731,0,0,0,-1.058551539
2021-11-29 19:00,10.636,59.1433,1.23979,0,0,0,0,-0.992953197
2021-11-29 20:00,9.71644,61.0953,0.8844,0,0,0,0,-0.966767907
2021-11-29 21:00,9.03484,63.0342,1.81986,0,0,0,0,-0.914004032
2021-11-29 22:00,8.83917,65.1723,1.85972,0,0,0,0,-0.915452271
2021-11-29 23:00,8.4437,67.4108,1.53315,0,0,0,0,-1.060668698
2021-11-30 0:00,8.1818,69.0361,2.32422,0,0,1,0,-1.092281721
2021-11-30 1:00,7.93508,70.2674,2.4256,0,0,1,0,-1.073626608
2021-11-30 2:00,7.66497,70.2985,1.81623,0,0,1,0,-1.048161517
2021-11-30 3:00,7.91726,70.6893,2.07846,0,0,1,0,-1.049094367
2021-11-30 4:00,8.00878,70.8148,2.20013,0,0,1,0,-1.018725832
2021-11-30 5:00,7.74786,80.5171,1.93439,0,0,1,0,-0.970470604
2021-11-30 6:00,7.46018,85.6011,2.04866,0,0,1,0,-0.963530566
2021-11-30 7:00,7.71667,88.2856,1.93386,0,0,1,0,-1.047268199
2021-11-30 8:00,8.21637,92.2928,1.84417,0.001994315,0,1,0,-1.171073821
2021-11-30 9:00,8.64144,95.2026,2.47367,0.032653189,8.92482,1,0,-1.412993003
2021-11-30 10:00,8.78021,97.135,2.25469,0.069324835,0,1,0,-1.680746549
2021-11-30 11:00,8.70266,96.5634,2.2939,0.139868584,0,1,0,-2.031174097
2021-11-30 12:00,8.92016,96.6802,1.55173,0.204500069,10.31497,1,0,-2.048977532
2021-11-30 13:00,9.59342,96.7864,2.58775,0.175551605,0,1,0,-2.037004406
2021-11-30 14:00,9.7805,90.8184,4.38173,0.252660763,0,1,0,-1.802495412
2021-11-30 15:00,9.42202,89.9262,4.3903,0.191192923,3.11176,1,0,-1.632513988
2021-11-30 16:00,8.56932,82.3643,5.08242,0.15033173,0,1,0,-1.480431584
2021-11-30 17:00,7.72107,82.4056,4.85793,0.079704551,0,1,0,-1.300625684
2021-11-30 18:00,7.02063,73.443,4.90065,0.003707846,0,1,0,-1.153950828
2021-11-30 19:00,6.23624,69.8739,5.39102,0,0,1,0,-1.081768049
2021-11-30 20:00,5.19215,67.656,6.58364,0,0,1,0,-1.037946974
2021-11-30 21:00,4.4665,64.5314,5.5483,0,0,1,0,-0.973729671
2021-11-30 22:00,3.60697,61.78,5.06446,0,0,1,0,-0.96734092
2021-11-30 23:00,3.14829,61.4583,6.32301,0,0,1,0,-1.110932225
2021-12-01 0:00,2.73444,59.0154,6.01741,0,0,1,0,-1.151426379
2021-12-01 1:00,2.22213,57.595,6.12516,0,0,1,0,-1.135922424
2021-12-01 2:00,1.71133,57.5385,5.8663,0,0,1,0,-1.113361293
2021-12-01 3:00,1.44984,58.4673,5.47608,0,0,1,0,-1.113977789
2021-12-01 4:00,1.04752,58.1612,4.4743,0,0,1,0,-1.092971121
2021-12-01 5:00,0.68824,56.7815,4.63801,0,0,1,0,-1.047852774
2021-12-01 6:00,0.29763,55.0599,4.3924,0,0,1,0,-1.060987468
2021-12-01 7:00,-0.08632,53.8831,4.63861,0,0,1,0,-1.186461443
2021-12-01 8:00,-0.12927,52.9791,4.49606,0.026777747,0,1,0,-1.357625251
2021-12-01 9:00,0.41386,49.6372,5.25671,0.34008123,0,1,0,-1.59952703
2021-12-01 10:00,1.03744,45.3712,4.6716,0.841483307,0,1,0,-1.795636662
2021-12-01 11:00,1.68936,45.6077,4.49569,1.191056319,0,1,0,-2.065263129
2021-12-01 12:00,2.02361,42.2954,4.83819,1.437138665,0,1,0,-2.017967465
2021-12-01 13:00,2.23701,42.2181,4.46374,1.490710339,0,1,0,-1.993800178
2021-12-01 14:00,2.5683,41.9079,5.26978,1.335401784,0,1,0,-1.79943848
2021-12-01 15:00,2.7031,43.6242,5.00163,1.143597985,0,1,0,-1.667029681
2021-12-01 16:00,2.56389,41.9509,4.24333,0.704942044,0,1,0,-1.552632824
2021-12-01 17:00,1.37939,45.5701,3.99457,0.212282351,0,1,0,-1.378502855
2021-12-01 18:00,0.64697,46.3248,3.60662,0.004827422,0,1,0,-1.215522128
2021-12-01 19:00,0.13008,47.9916,3.34843,0,0,1,0,-1.137819557
2021-12-01 20:00,-0.37582,48.5873,3.20714,0,0,1,0,-1.076800192
2021-12-01 21:00,-0.78512,49.4176,2.73722,0,0,1,0,-1.007143021
2021-12-01 22:00,-1.15877,50.111,2.37045,0,0,1,0,-0.991438489
2021-12-01 23:00,-1.47298,52.1183,2.40044,0,0,1,0,-1.113948689
2021-12-02 0:00,-1.59438,54.3898,2.48934,0,0,1,0,-1.160254626
2021-12-02 1:00,-1.75776,56.3549,2.32592,0,0,1,0,-1.153880547
2021-12-02 2:00,-2.01222,55.8806,2.30666,0,0,1,0,-1.132961169
2021-12-02 3:00,-2.24421,57.8308,2.12695,0,0,1,0,-1.126884306
2021-12-02 4:00,-2.4145,58.2617,1.5838,0,0,1,0,-1.109603282
2021-12-02 5:00,-2.59696,57.7473,1.48705,0,0,1,0,-1.073764811
2021-12-02 6:00,-2.84141,60.1003,1.68257,0,0,1,0,-1.094648177
2021-12-02 7:00,-2.70557,62.9595,1.85868,0,0,1,0,-1.248237363
2021-12-02 8:00,-2.45273,64.7484,1.87243,0.029646902,0,1,0,-1.45267935
2021-12-02 9:00,-0.93057,61.9007,2.26881,0.412320759,0,1,0,-1.678855766
2021-12-02 10:00,1.37598,55.5119,2.16568,1.040751059,0,1,0,-1.846862177
2021-12-02 11:00,2.871,49.8141,2.47021,1.515438213,0,1,0,-2.078752654
2021-12-02 12:00,4.44243,48.3436,3.09105,1.732675602,0,1,0,-2.029457113
2021-12-02 13:00,4.98543,51.5691,2.51832,1.668017082,0,1,0,-2.022597737
2021-12-02 14:00,5.43735,55.5385,3.75048,1.286796902,0,1,0,-1.860609519
2021-12-02 15:00,5.97327,57.2209,3.53786,0.952339754,0,1,0,-1.752639157
2021-12-02 16:00,6.07589,59.0137,2.52762,0.583975905,0,1,0,-1.663376933
2021-12-02 17:00,5.56898,60.4177,2.5577,0.172049259,0,1,0,-1.496280273
2021-12-02 18:00,5.25922,62.7761,2.4662,0.004278018,0,1,0,-1.317140888
2021-12-02 19:00,4.93905,65.7357,2.60331,0,0,1,0,-1.229715293
2021-12-02 20:00,4.91324,66.569,2.25132,0,0,1,0,-1.143910929
2021-12-02 21:00,4.76633,68.7179,2.47101,0,0,1,0,-1.05970826
2021-12-02 22:00,4.5809,69.8792,2.17501,0,0,1,0,-1.037856994
2021-12-02 23:00,4.38446,73.0399,1.56826,0,0,1,0,-1.158163172
2021-12-03 0:00,4.21472,75.5172,1.70548,0,0,1,0,-1.204539741
2021-12-03 1:00,3.99967,77.4012,2.2153,0,0,1,0,-1.205302304
2021-12-03 2:00,4.17249,80.0192,1.94833,0,0,1,0,-1.184986124
2021-12-03 3:00,4.61522,79.9439,2.45665,0,0,1,0,-1.173417253
2021-12-03 4:00,4.45901,78.4919,2.36142,0,0,1,0,-1.155229953
2021-12-03 5:00,4.176,76.1662,2.303,0,0,1,0,-1.11975214
2021-12-03 6:00,3.86379,73.3833,2.0636,0,0,1,0,-1.144632491
2021-12-03 7:00,3.508,70.0351,2.11969,0,0,1,0,-1.316683666
2021-12-03 8:00,3.27846,67.5857,2.46007,0.024980427,0,1,0,-1.532246327
2021-12-03 9:00,4.33104,63.9494,3.09798,0.319010859,0,1,0,-1.788986856
2021-12-03 10:00,5.08376,54.0235,4.23967,0.828648995,0,1,0,-1.96229327
2021-12-03 11:00,5.84864,43.4417,3.84154,1.171562606,0,1,0,-2.177069909
2021-12-03 12:00,5.98936,41.6622,4.02832,1.457148955,0,1,0,-2.099950281
2021-12-03 13:00,6.42958,37.1226,3.7168,1.500652973,0,1,0,-2.090228431
2021-12-03 14:00,6.65403,37.4235,3.95057,1.295069439,0,1,0,-1.91157839
2021-12-03 15:00,6.47017,38.2184,3.76061,1.007695728,0,1,0,-1.806976322
2021-12-03 16:00,5.73263,37.8033,4.51418,0.688782169,0,1,0,-1.73285101
2021-12-03 17:00,4.5164,42.4211,3.03407,0.229220049,0,1,0,-1.562759225
2021-12-03 18:00,3.45456,44.9019,3.38759,0.006511803,0,1,0,-1.360676729
2021-12-03 19:00,2.80442,48.5542,2.5958,0,0,1,0,-1.264102416
2021-12-03 20:00,2.33958,48.416,3.41773,0,0,1,0,-1.169852601
2021-12-03 21:00,1.74088,49.2685,2.79511,0,0,1,0,-1.085770867
2021-12-03 22:00,1.37845,50.2539,3.00183,0,0,1,0,-1.064721797
2021-12-03 23:00,0.77349,51.0261,2.2983,0,0,1,0,-1.178329371
2021-12-04 0:00,0.5364,50.0705,2.37575,0,0,2,0,-1.223206103
2021-12-04 1:00,0.16854,50.3987,1.95505,0,0,2,0,-1.221280052
2021-12-04 2:00,0.02659,49.7224,2.44597,0,0,2,0,-1.198760661
2021-12-04 3:00,-0.20899,50.4607,2.227073333,0,0,2,0,-1.183831931
2021-12-04 4:00,-0.48323,52.7521,2.008176667,0,0,2,0,-1.157682902
2021-12-04 5:00,-0.7544,54.7304,1.78928,0,0,2,0,-1.098638692
2021-12-04 6:00,-0.9901,56.726,1.06984,0,0,2,0,-1.075418107
2021-12-04 7:00,-0.85024,58.3346,1.5708,0,0,2,0,-1.168064243
2021-12-04 8:00,-0.4985,58.6356,1.12376,0.030005778,0,2,0,-1.305031683
2021-12-04 9:00,0.83244,54.3451,1.54601,0.412610798,0,2,0,-1.536436414
2021-12-04 10:00,2.18641,50.1292,1.57816,0.848775099,0,2,0,-1.726391474
2021-12-04 11:00,4.42506,44.6263,2.8563,1.154007834,0,2,0,-2.000745337
2021-12-04 12:00,5.88965,42.0078,2.90287,1.30378866,0,2,0,-1.97365496
2021-12-04 13:00,6.56182,41.74,3.48351,1.243423845,0,2,0,-1.941697487
2021-12-04 14:00,7.11381,43.179,3.09228,1.085110294,0,2,0,-1.762306515
2021-12-04 15:00,7.56712,41.0819,2.3378,0.906825819,0,2,0,-1.653925724
2021-12-04 16:00,6.92263,42.9686,2.69522,0.579517822,0,2,0,-1.555717486
2021-12-04 17:00,5.78874,44.0621,2.411,0.20400331,0,2,0,-1.400978347
2021-12-04 18:00,4.89434,46.6892,2.17766,0.00645305,0,2,0,-1.21333782
2021-12-04 19:00,4.23909,49.1193,2.06386,0,0,2,0,-1.128026081
2021-12-04 20:00,3.43417,51.6212,1.00918,0,0,2,0,-1.037792067
2021-12-04 21:00,2.84279,54.4648,1.66959,0,0,2,0,-0.967025792
2021-12-04 22:00,2.38749,55.6942,1.54877,0,0,2,0,-0.963828635
2021-12-04 23:00,1.55815,58.9085,1.16314,0,0,2,0,-1.073359602
2021-12-05 0:00,1.26282,58.4548,0.91048,0,0,3,0,-1.124166608
2021-12-05 1:00,0.69671,61.2515,1.01648,0,0,3,0,-1.117258924
2021-12-05 2:00,0.31663,63.5373,1.82832,0,0,3,0,-1.085571978
2021-12-05 3:00,-0.14624,64.1284,1.2579,0,0,3,0,-1.059041887
2021-12-05 4:00,-0.49517,66.0504,1.14121,0,0,3,0,-1.022573865
2021-12-05 5:00,-0.68965,67.7473,0.91615,0,0,3,0,-0.945785238
2021-12-05 6:00,-0.88182,67.7068,0.68427,0,0,3,0,-0.878740392
2021-12-05 7:00,-0.97688,69.6362,1.1118,0,0,3,0,-0.881657372
2021-12-05 8:00,-0.69782,70.2158,0.7224,0.03021133,0,3,0,-0.873538878
2021-12-05 9:00,1.19595,64.7815,1.06396,0.49715568,0,3,0,-1.050390212
2021-12-05 10:00,3.9933,54.6165,1.40635,1.091367763,0,3,0,-1.320993404
2021-12-05 11:00,5.75428,50.6577,1.44354,1.488423882,0,3,0,-1.633021926
2021-12-05 12:00,7.85133,45.0874,1.55618,1.785619803,0,3,0,-1.718266123
2021-12-05 13:00,9.15805,43.4797,1.62519,1.871583949,0,3,0,-1.710339033
2021-12-05 14:00,9.883,41.681,1.39329,1.699320643,0,3,0,-1.557407661
2021-12-05 15:00,10.36327,39.2188,1.26797,1.304821693,0,3,0,-1.474597375
2021-12-05 16:00,9.97432,40.9916,0.95616,0.817610909,0,3,0,-1.394809106
2021-12-05 17:00,8.91942,43.1853,0.88716,0.255523438,0,3,0,-1.270078153
2021-12-05 18:00,7.23592,51.0698,0.70239,0.008612969,0,3,0,-1.082763279
2021-12-05 19:00,6.17179,54.6195,0.65073,0,0,3,0,-0.999786025
2021-12-05 20:00,5.50143,59.4883,0.84761,0,0,3,0,-0.916382221
2021-12-05 21:00,4.80143,60.6637,0.84802,0,0,3,0,-0.857849598
2021-12-05 22:00,4.21453,62.5953,1.08176,0,0,3,0,-0.865093844
2021-12-05 23:00,3.84304,64.5147,1.10517,0,0,3,0,-0.961158289
2021-12-06 0:00,3.09899,68.9126,1.21156,0,0,0,0,-1.012020833
2021-12-06 1:00,2.76033,70.9324,1.17106,0,0,0,0,-1.005517378
2021-12-06 2:00,2.41652,73.1252,1.07123,0,0,0,0,-0.974991922
2021-12-06 3:00,2.16013,74.5723,1.48763,0,0,0,0,-0.951093991
2021-12-06 4:00,2.05753,76.2345,1.0488,0,0,0,0,-0.923050913
2021-12-06 5:00,1.81372,77.4524,1.51752,0,0,0,0,-0.866663431
2021-12-06 6:00,1.63925,77.755,1.22844,0,0,0,0,-0.836523325
2021-12-06 7:00,1.37744,78.0007,1.39787,0,0,0,0,-0.896730197
2021-12-06 8:00,1.51633,78.1026,1.42421,0.024127423,0,0,0,-0.948630831
2021-12-06 9:00,2.94026,74.7472,0.96949,0.418389679,0,0,0,-1.149550196
2021-12-06 10:00,5.83475,66.3175,1.3584,1.00134835,0,0,0,-1.41751242
2021-12-06 11:00,8.05269,60.0035,1.24872,1.459864035,0,0,0,-1.713988848
2021-12-06 12:00,9.82968,54.3939,1.14756,1.738645773,0,0,0,-1.78136224
2021-12-06 13:00,11.9498,49.0699,1.29983,1.786840806,0,0,0,-1.765179036
2021-12-06 14:00,12.76827,47.3095,1.81556,1.599139779,0,0,0,-1.595108384
2021-12-06 15:00,12.71528,48.6835,1.58631,1.242466067,0,0,0,-1.52265194
2021-12-06 16:00,12.29163,50.3588,1.08451,0.724882071,0,0,0,-1.445653349
2021-12-06 17:00,10.95882,55.9631,1.52098,0.231023185,0,0,0,-1.307239241
2021-12-06 18:00,9.72699,61.0796,1.33474,0.00526995,0,0,0,-1.123127926
2021-12-06 19:00,8.80266,63.9538,0.9598,0,0,0,0,-1.038884071
2021-12-06 20:00,8.11632,68.4436,0.62285,0,0,0,0,-0.947248337
2021-12-06 21:00,7.49562,71.4059,1.10542,0,0,0,0,-0.889434479
2021-12-06 22:00,7.23553,71.9107,0.72974,0,0,0,0,-0.885154672
2021-12-06 23:00,6.83955,72.9954,1.11574,0,0,0,0,-0.974924617
2021-12-07 0:00,6.5311,74.9287,0.98124,0,0,1,0,-1.022941849
2021-12-07 1:00,5.9898,78.9423,0.96069,0,0,1,0,-1.01865414
2021-12-07 2:00,5.47807,78.429,0.75349,0,0,1,0,-0.990443244
2021-12-07 3:00,4.95196,80.9631,1.01462,0,0,1,0,-0.966185451
2021-12-07 4:00,4.53348,81.5234,0.75168,0,0,1,0,-0.939404388
2021-12-07 5:00,4.22487,82.0889,0.99791,0,0,1,0,-0.884261324
2021-12-07 6:00,3.86358,81.8989,0.70041,0,0,1,0,-0.859930477
2021-12-07 7:00,3.61461,83.8911,0.93866,0,0,1,0,-0.929884278
2021-12-07 8:00,3.73151,81.5919,1.25205,0.020946971,0,1,0,-0.987120838
2021-12-07 9:00,5.17863,78.3207,1.82586,0.344200981,0,1,0,-1.195993599
2021-12-07 10:00,7.27491,69.6166,2.03296,0.863531558,0,1,0,-1.460499512
2021-12-07 11:00,9.69801,60.5328,1.95002,1.295709294,0,1,0,-1.741458422
2021-12-07 12:00,10.76788,55.1285,2.32317,1.601800406,0,1,0,-1.799785094
2021-12-07 13:00,12.35393,48.3606,2.02027,1.689030444,0,1,0,-1.7823393
2021-12-07 14:00,13.32166,46.0313,1.56571,1.562272023,0,1,0,-1.615330099
2021-12-07 15:00,13.53098,43.7117,2.44362,1.208028577,0,1,0,-1.550115335
2021-12-07 16:00,12.76174,45.6703,2.1898,0.724092715,0,1,0,-1.466607914
2021-12-07 17:00,11.32654,52.6842,1.95203,0.22279567,0,1,0,-1.325954973
2021-12-07 18:00,10.00573,55.7171,1.88388,0.006905045,0,1,0,-1.148740935
2021-12-07 19:00,9.08007,61.0496,2.02643,0,0,1,0,-1.065509747
2021-12-07 20:00,8.30904,64.7704,2.04719,0,0,1,0,-0.971998556
2021-12-07 21:00,7.62607,68.1909,1.75603,0,0,1,0,-0.911588146
2021-12-07 22:00,7.15129,71.448,1.72603,0,0,1,0,-0.897510337
2021-12-07 23:00,6.49293,73.9729,1.98961,0,0,1,0,-0.986024717
2021-12-08 0:00,6.07356,74.9885,1.75058,0,0,1,0,-1.031232946
2021-12-08 1:00,5.59113,77.4244,1.58726,0,0,1,0,-1.030708682
2021-12-08 2:00,5.25663,78.6224,1.54477,0,0,1,0,-1.002434768
2021-12-08 3:00,4.66296,81.4617,1.37958,0,0,1,0,-0.980603411
2021-12-08 4:00,4.08588,83.4045,1.75272,0,0,1,0,-0.959583388
2021-12-08 5:00,3.78434,85.2193,1.53476,0,0,1,0,-0.903632162
2021-12-08 6:00,3.45758,84.6645,1.34723,0,0,1,0,-0.883293513
2021-12-08 7:00,3.15813,85.0825,1.44006,0,0,1,0,-0.964023915
2021-12-08 8:00,3.14936,86.2635,1.47136,0.017386694,0,1,0,-1.028671037
2021-12-08 9:00,4.4177,82.6158,1.60667,0.336696038,0,1,0,-1.24149466
2021-12-08 10:00,6.69368,73.4778,2.0315,0.864174437,0,1,0,-1.509840605
2021-12-08 11:00,8.83362,64.3452,1.57629,1.353495387,0,1,0,-1.778920214
2021-12-08 12:00,10.72873,56.956,1.7119,1.725121629,0,1,0,-1.828471448
2021-12-08 13:00,12.21774,51.2994,1.76899,1.852724141,0,1,0,-1.81556515
2021-12-08 14:00,13.08335,45.9758,1.96421,1.730600451,0,1,0,-1.64101412
2021-12-08 15:00,13.29266,43.7967,1.49781,1.398399748,0,1,0,-1.588991303
2021-12-08 16:00,13.0083,44.3268,1.70837,0.86493736,0,1,0,-1.490211355
2021-12-08 17:00,11.18501,51.308,1.82205,0.254486385,0,1,0,-1.353649506
2021-12-08 18:00,9.51677,56.6113,1.50357,0.006815268,0,1,0,-1.183862896
2021-12-08 19:00,8.40463,61.1056,1.35312,0,0,1,0,-1.100513956
2021-12-08 20:00,7.59617,65.2179,1.02321,0,0,1,0,-1.007380046
2021-12-08 21:00,6.94297,68.3546,1.47812,0,0,1,0,-0.941638058
2021-12-08 22:00,6.51074,70.0484,1.85518,0,0,1,0,-0.922803197
2021-12-08 23:00,6.14219,72.421,2.03258,0,0,1,0,-1.01450842
2021-12-09 0:00,5.89097,73.7306,1.83622,0,0,1,0,-1.057458446
2021-12-09 1:00,5.52287,75.539,1.42653,0,0,1,0,-1.060065656
2021-12-09 2:00,5.18703,77.1415,1.74367,0,0,1,0,-1.032835772
2021-12-09 3:00,4.7472,79.9964,2.00657,0,0,1,0,-1.009078025
2021-12-09 4:00,4.32087,81.1545,1.95452,0,0,1,0,-0.985791428
2021-12-09 5:00,4.01967,81.9714,1.66798,0,0,1,0,-0.931081957
2021-12-09 6:00,3.84136,83.3007,1.89893,0,0,1,0,-0.912979592
2021-12-09 7:00,3.81233,82.0214,1.96497,0,0,1,0,-0.998616556
2021-12-09 8:00,4.13316,80.9976,1.82372,0.026560774,0,1,0,-1.06108268
2021-12-09 9:00,5.45336,77.1053,2.13392,0.320322411,0,1,0,-1.283536302
2021-12-09 10:00,7.17299,71.4772,1.7465,0.734833668,0,1,0,-1.560360645
2021-12-09 11:00,9.29348,62.4705,2.12229,1.011526718,0,1,0,-1.831924297
2021-12-09 12:00,10.25005,59.4115,1.98892,1.123507669,0,1,0,-1.882848879
2021-12-09 13:00,10.98607,56.7889,2.12354,1.093358943,0,1,0,-1.881900669
2021-12-09 14:00,11.4473,57.0583,1.64888,0.854422527,0,1,0,-1.70361956
2021-12-09 15:00,11.37343,57.2905,2.05997,0.646975591,0,1,0,-1.6507087
2021-12-09 16:00,11.01966,57.8562,1.90593,0.385360364,0,1,0,-1.564823099
2021-12-09 17:00,10.41574,60.2085,2.1472,0.133214015,0,1,0,-1.419005295
2021-12-09 18:00,9.73948,62.7369,1.98904,0.008058637,0,1,0,-1.23710163
2021-12-09 19:00,9.08642,65.3229,1.95768,0,0,1,0,-1.144562121
2021-12-09 20:00,8.78498,66.8218,2.21505,0,0,1,0,-1.036656586
2021-12-09 21:00,8.50596,68.3224,2.06278,0,0,1,0,-0.963378082
2021-12-09 22:00,8.25734,69.6973,2.16582,0,0,1,0,-0.933774657
2021-12-09 23:00,8.07778,71.3555,1.98195,0,0,1,0,-1.014340605
2021-12-10 0:00,7.85361,72.429,2.32022,0,0,1,0,-1.049568323
2021-12-10 1:00,7.62552,73.3577,1.50775,0,0,1,0,-1.047359711
2021-12-10 2:00,7.29112,74.6795,1.28808,0,0,1,0,-1.02113261
2021-12-10 3:00,6.99262,75.8697,1.29302,0,0,1,0,-0.997884116
2021-12-10 4:00,6.9663,77.1609,1.21021,0,0,1,0,-0.970132465
2021-12-10 5:00,6.97465,76.0233,1.60334,0,0,1,0,-0.909784046
2021-12-10 6:00,6.96926,76.7604,1.3712,0,0,1,0,-0.887534886
2021-12-10 7:00,6.91465,76.0585,1.55223,0,0,1,0,-0.96546314
2021-12-10 8:00,7.21962,76.3229,1.60259,0.011283558,0,1,0,-1.014810769
2021-12-10 9:00,8.22302,74.7746,1.41632,0.182069926,0,1,0,-1.24389802
2021-12-10 10:00,8.91145,76.4787,1.2936,0.483836891,0,1,0,-1.577896943
2021-12-10 11:00,9.79272,78.1784,1.97978,0.737907526,0,1,0,-1.902808718
2021-12-10 12:00,10.14489,77.0601,2.09375,0.954392935,0,1,0,-1.974491624
2021-12-10 13:00,10.68538,75.5783,1.91731,0.95689757,0,1,0,-2.011797467
2021-12-10 14:00,10.57223,76.2354,2.57035,0.881357091,0,1,0,-1.862620798
2021-12-10 15:00,10.59816,75.9876,1.21721,0.851164916,0,1,0,-1.814205952
2021-12-10 16:00,10.40373,79.4031,2.26458,0.533085353,0,1,0,-1.700446092
2021-12-10 17:00,10.10889,80.427,2.16891,0.162240635,0,1,0,-1.51472114
2021-12-10 18:00,9.55506,82.1825,2.08528,0.00490934,0,1,0,-1.305170828
2021-12-10 19:00,9.13966,83.5779,1.70714,0,0,1,0,-1.198869053
2021-12-10 20:00,8.63874,85.4765,1.21082,0,0,1,0,-1.080340277
2021-12-10 21:00,8.14551,86.5084,1.69966,0,0,1,0,-0.993860406
2021-12-10 22:00,7.79317,88.6114,1.25493,0,0,1,0,-0.953731376
2021-12-10 23:00,7.53797,88.4153,2.24092,0,0,1,0,-1.029487506
2021-12-11 0:00,7.36621,88.1863,1.8894,0,0,2,0,-1.057514092
2021-12-11 1:00,6.74403,87.7372,1.31512,0,0,2,0,-1.057115616
2021-12-11 2:00,6.51939,87.4732,1.83468,0,0,2,0,-1.024841063
2021-12-11 3:00,6.37831,87.0249,1.80098,0,0,2,0,-0.995256216
2021-12-11 4:00,5.97903,88.1854,1.36466,0,0,2,0,-0.962239552
2021-12-11 5:00,5.75878,88.7874,0.81444,0,0,2,0,-0.891222654
2021-12-11 6:00,5.6775,87.5586,0.69528,0,0,2,0,-0.849565232
2021-12-11 7:00,5.58913,88.4696,1.31504,0,0,2,0,-0.887800003
2021-12-11 8:00,5.33702,88.915,1.47643,0.013547208,0,2,0,-0.868863208
2021-12-11 9:00,6.3726,86.5984,0.7964,0.226734581,0,2,0,-1.050460792
2021-12-11 10:00,7.49484,82.9555,1.51309,0.610106311,0,2,0,-1.3868084
2021-12-11 11:00,8.8276,75.0122,1.42793,0.985499169,0,2,0,-1.763670956
2021-12-11 12:00,10.3099,66.874,1.66793,1.222544014,0,2,0,-1.887888157
2021-12-11 13:00,10.59809,63.8188,2.01409,1.337373059,0,2,0,-1.927946737
2021-12-11 14:00,10.97056,62.3276,2.3756,1.283837248,0,2,0,-1.781344497
2021-12-11 15:00,10.62676,63.9164,2.91623,0.943930981,0,2,0,-1.730894353
2021-12-11 16:00,10.16389,64.721,1.90469,0.585874028,0,2,0,-1.605461327
2021-12-11 17:00,9.27035,66.3732,1.79421,0.191983865,0,2,0,-1.415072949
2021-12-11 18:00,8.48863,70.7952,1.85735,0.005069572,0,2,0,-1.20286127
2021-12-11 19:00,7.95755,74.3273,1.93481,0,0,2,0,-1.097482678
2021-12-11 20:00,7.48349,72.2722,1.11975,0,0,2,0,-0.984804146
